"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage" "householdsize"
4167 2 2 1 1 58 11 1 1 1 1 55 1
4168 2 2 1 1 46 11 1 2 1 1 41 3
4168 3 2 1 1 14 2 1 2 1 1 41 3
4168 4 1 1 1 27 1 1 2 1 1 41 3
4169 2 2 1 1 52 1 1 1 1 1 65 1
4170 2 1 1 1 64 1 1 2 1 1 64 1
4171 2 1 2 1 67 1 1 2 2 1 56 1
4172 2 2 1 1 65 1 1 1 1 1 70 1
4173 2 2 1 1 63 1 1 1 1 1 86 1
4174 2 2 1 1 40 1 1 1 1 1 38 3
4174 3 2 1 1 12 2 1 1 1 1 38 3
4174 4 1 1 1 9 2 1 1 1 1 38 3
4175 2 1 1 1 60 1 1 2 1 1 88 1
4176 2 2 1 1 89 1 1 1 1 1 83 1
4177 2 1 2 1 30 2 1 2 2 1 55 2
4177 3 1 2 1 22 2 1 2 2 1 55 2
4178 2 2 1 1 70 2 1 1 1 4 90 1
4179 2 2 1 1 60 1 1 1 1 1 88 2
4179 3 1 1 1 63 2 1 1 1 1 88 2
4180 2 1 2 1 25 2 1 2 2 1 57 1
4181 2 1 1 1 60 1 1 2 1 1 58 1
4182 2 1 1 1 31 1 1 2 1 1 56 2
4182 3 2 1 1 21 2 1 2 1 1 56 2
4183 2 2 1 1 67 1 1 1 1 1 59 1
4184 2 1 1 1 60 1 1 2 1 1 59 3
4184 3 2 1 1 32 2 1 2 1 1 59 3
4184 4 1 1 1 24 2 1 2 1 1 59 3
4185 2 2 1 1 30 11 1 2 1 1 31 1
4186 2 1 1 1 41 11 2 1 1 1 48 1
4187 2 2 6 1 46 1 2 1 6 1 42 1
4188 2 1 1 1 81 1 2 2 1 1 85 1
4189 2 1 1 1 68 1 1 2 1 1 62 1
4190 2 1 1 1 76 1 1 2 1 1 62 1
4191 2 1 7 3 53 1 2 2 1 3 35 3
4191 3 1 1 3 14 2 2 2 1 3 35 3
4191 4 2 1 3 11 2 2 2 1 3 35 3
4192 2 2 1 1 31 1 1 1 1 1 32 2
4192 3 1 1 1 2 2 1 1 1 1 32 2
4193 2 1 1 1 65 1 1 2 1 1 61 1
4194 2 2 1 1 74 1 1 1 1 1 73 1
4195 2 1 1 1 52 1 2 2 1 1 45 2
4195 3 2 1 1 16 4 2 2 1 1 45 2
4196 2 2 1 1 31 1 1 1 1 1 32 2
4196 3 1 1 1 3 2 1 1 1 1 32 2
4197 2 2 1 1 63 1 1 1 1 1 87 1
4198 2 1 1 1 20 2 2 2 1 1 47 3
4198 3 2 1 1 11 2 2 2 1 1 47 3
4198 4 2 1 1 10 2 2 2 1 1 47 3
4199 2 1 1 1 22 2 1 2 1 1 51 3
4199 3 1 1 1 21 2 1 2 1 1 51 3
4199 4 2 1 1 18 2 1 2 1 1 51 3
4200 2 1 1 1 26 2 2 2 1 1 56 1
4201 2 2 1 1 61 1 1 1 1 1 63 1
4202 2 2 6 1 38 1 1 1 6 1 65 1
4203 2 1 8 1 42 7 1 1 1 1 93 1
4204 2 2 1 2 29 1 1 1 1 2 32 2
4204 3 2 1 2 1 2 1 1 1 2 32 2
4205 2 2 1 1 67 1 1 1 1 1 69 1
4206 2 2 1 1 49 2 2 2 2 1 58 1
4207 2 2 1 1 42 1 1 1 1 1 40 3
4207 3 2 1 1 18 2 1 1 1 1 40 3
4207 4 2 1 1 15 10 1 1 1 1 40 3
4208 2 2 1 1 54 1 1 1 1 1 55 1
4209 2 2 1 1 54 1 1 1 8 1 52 2
4209 3 2 1 1 23 2 1 1 8 1 52 2
4210 2 2 7 4 73 1 1 1 1 5 31 3
4210 3 2 1 5 7 2 1 1 1 5 31 3
4210 4 1 1 4 3 2 1 1 1 5 31 3
4211 2 1 6 1 34 1 1 2 8 1 34 1
4212 2 1 2 1 52 11 2 1 2 1 28 1
4213 2 2 1 1 51 1 1 1 1 1 52 1
4214 2 1 1 1 27 11 1 2 2 1 28 1
4215 2 2 1 1 63 1 1 1 1 1 66 1
4216 2 2 1 1 45 11 2 1 1 1 42 1
4217 2 2 1 1 63 1 1 1 1 1 76 1
4218 2 2 1 1 22 1 1 1 1 1 61 1
4219 2 2 2 1 71 1 1 1 1 1 71 1
4220 2 2 2 1 14 7 1 2 2 1 65 2
4220 3 1 2 1 37 2 1 2 2 1 65 2
4221 2 2 1 1 30 1 1 1 1 1 38 3
4221 3 2 1 1 11 2 1 1 1 1 38 3
4221 4 2 1 1 3 2 1 1 1 1 38 3
4222 2 2 1 1 41 1 1 1 1 1 48 3
4222 3 1 1 1 24 2 1 1 1 1 48 3
4222 4 2 1 1 15 2 1 1 1 1 48 3
4223 2 2 1 1 42 1 1 1 1 1 52 1
4224 2 2 1 1 75 1 1 1 1 1 78 1
4225 2 2 1 1 58 1 1 1 1 1 61 2
4225 3 1 1 1 24 2 1 1 1 1 61 2
4226 2 2 1 1 39 1 1 1 1 1 36 3
4226 3 1 1 1 9 2 1 1 1 1 36 3
4226 4 2 1 1 6 2 1 1 1 1 36 3
4227 2 2 1 1 52 1 1 1 1 1 63 1
4228 2 1 8 1 24 11 2 1 8 1 24 1
4229 2 2 1 1 36 1 1 1 1 1 46 2
4229 3 1 1 1 18 2 1 1 1 1 46 2
4230 2 2 1 1 22 1 1 1 1 1 53 1
4231 2 2 2 1 41 2 1 2 2 2 82 1
4232 2 2 1 1 61 1 1 1 1 1 59 2
4232 3 2 1 1 91 5 1 1 1 1 59 2
4233 2 1 1 1 29 1 1 2 1 1 26 2
4233 3 2 1 1 33 11 1 2 1 1 26 2
4234 2 1 1 1 75 1 1 2 1 1 59 1
4235 2 1 2 1 18 2 2 2 2 1 38 1
4236 2 2 6 1 33 1 1 1 1 1 31 3
4236 3 2 8 1 1 2 1 1 1 1 31 3
4236 4 2 8 1 2 2 1 1 1 1 31 3
4237 2 2 1 1 62 2 1 2 1 1 85 2
4237 3 1 1 1 62 9 1 2 1 1 85 2
4238 2 2 1 1 24 2 1 2 1 1 61 1
4239 2 2 1 1 54 1 1 1 1 1 54 1
4240 2 1 1 2 30 1 2 2 1 1 25 1
4241 2 2 7 2 22 1 1 1 7 1 51 2
4241 3 1 7 2 3 2 1 1 7 1 51 2
4242 2 2 1 1 27 2 1 2 1 1 71 1
4243 2 2 1 1 65 1 1 1 1 1 80 1
4244 2 1 1 1 63 1 1 2 1 1 61 2
4244 3 1 1 1 49 2 1 2 1 1 61 2
4245 2 1 7 5 55 1 2 2 7 5 50 1
4246 2 1 1 1 21 11 2 2 1 1 25 1
4247 2 2 1 1 70 1 1 1 1 1 73 1
4248 2 1 1 2 62 1 2 2 1 2 46 3
4248 3 2 1 2 11 2 2 2 1 2 46 3
4248 4 1 1 2 9 2 2 2 1 2 46 3
4249 2 2 1 1 58 1 1 1 1 1 64 3
4249 3 2 1 1 9 2 1 1 1 1 64 3
4249 4 2 1 1 5 7 1 1 1 1 64 3
4250 2 1 1 1 48 2 1 2 1 1 83 1
4251 2 1 6 1 65 1 1 2 6 1 34 3
4251 3 2 6 1 4 2 1 2 6 1 34 3
4251 4 1 6 1 26 2 1 2 6 1 34 3
4252 2 2 1 1 69 1 1 1 8 1 80 1
4253 2 1 1 1 34 11 2 2 1 1 30 1
4254 2 2 1 1 62 1 1 1 1 1 63 3
4254 3 1 1 1 30 2 1 1 1 1 63 3
4254 4 2 1 1 28 9 1 1 1 1 63 3
4255 2 2 1 1 44 1 2 1 1 1 25 2
4255 3 1 1 1 15 2 2 1 1 1 25 2
4256 2 1 1 1 10 3 1 1 1 1 61 1
4257 2 1 1 1 3 2 1 1 1 1 44 2
4257 3 2 1 1 40 11 1 1 1 1 44 2
4258 2 1 1 5 23 2 2 2 8 2 36 1
4259 2 2 1 1 65 1 1 1 1 1 82 1
4260 2 2 1 5 26 2 1 2 8 5 53 1
4261 2 1 2 1 67 1 2 2 2 1 60 1
4262 2 1 1 1 29 11 2 2 2 1 31 1
4263 2 1 1 1 27 1 2 2 2 1 23 1
4264 2 1 1 1 50 1 1 2 1 1 45 3
4264 3 2 1 1 18 2 1 2 1 1 45 3
4264 4 2 1 1 14 2 1 2 1 1 45 3
4265 2 1 1 1 76 1 1 2 1 1 58 1
4266 2 2 1 2 67 1 1 1 1 1 70 1
4267 2 2 1 1 61 1 1 1 1 1 79 1
4268 2 2 1 1 68 1 1 1 1 1 30 1
4269 2 1 2 1 20 7 1 2 2 1 63 1
4270 2 1 1 1 48 1 1 2 1 1 50 2
4270 3 2 3 1 23 2 1 2 1 1 50 2
4271 2 2 1 1 49 11 1 1 1 1 47 3
4271 3 1 1 1 20 2 1 1 1 1 47 3
4271 4 2 1 1 12 2 1 1 1 1 47 3
4272 2 2 1 1 69 1 1 1 1 1 56 1
4273 2 1 1 1 62 1 2 2 1 1 55 2
4273 3 2 1 1 22 2 2 2 1 1 55 2
4274 2 2 1 1 56 11 1 1 1 1 61 1
4275 2 2 1 2 15 5 1 2 1 2 34 3
4275 3 1 1 2 8 2 1 2 1 2 34 3
4275 4 2 1 2 5 2 1 2 1 2 34 3
4276 2 1 1 1 83 1 1 2 1 1 79 1
4277 2 1 2 1 21 2 2 2 4 1 57 1
4278 2 1 1 1 49 11 1 1 1 1 52 1
4279 2 1 1 1 73 1 1 2 1 1 84 1
4280 2 1 2 1 24 2 1 2 2 1 44 1
4281 2 2 1 1 58 1 1 1 1 1 76 1
4282 2 2 9 1 29 11 2 2 1 1 28 1
4283 2 2 1 1 45 1 1 1 1 1 47 3
4283 3 2 1 1 2 2 1 1 1 1 47 3
4283 4 2 1 1 21 4 1 1 1 1 47 3
4284 2 1 1 1 50 1 2 2 1 1 39 3
4284 3 1 1 1 13 2 2 2 1 1 39 3
4284 4 1 1 1 8 2 2 2 1 1 39 3
4285 2 1 1 1 61 1 2 2 1 1 57 2
4285 3 2 1 1 25 2 2 2 1 1 57 2
4286 2 2 8 2 22 1 2 1 8 2 51 3
4286 3 2 8 2 19 2 2 1 8 2 51 3
4286 4 2 8 2 12 2 2 1 8 2 51 3
4287 2 2 1 1 60 1 1 1 1 1 61 3
4287 3 2 1 1 38 2 1 1 1 1 61 3
4287 4 2 1 1 85 11 1 1 1 1 61 3
4288 2 1 1 2 37 11 2 2 1 2 40 3
4288 3 2 1 2 10 2 2 2 1 2 40 3
4288 4 1 1 2 7 2 2 2 1 2 40 3
4289 2 2 1 1 53 1 1 1 1 1 57 1
4290 2 2 1 1 37 1 2 1 1 1 38 1
4291 2 1 2 1 30 2 2 2 2 1 47 3
4291 3 1 2 1 28 1 2 2 2 1 47 3
4291 4 1 2 1 8 2 2 2 2 1 47 3
4292 2 2 2 1 17 2 1 1 2 1 46 1
4293 2 2 1 1 68 1 1 1 1 1 67 1
4294 2 2 6 1 68 1 1 1 6 1 68 1
4295 2 2 7 1 79 1 1 1 7 1 66 1
4296 2 2 1 1 67 1 1 1 1 1 81 1
4297 2 2 6 1 93 1 1 1 6 1 55 2
4297 3 2 6 1 7 2 1 1 6 1 55 2
4298 2 2 1 1 59 1 1 1 1 1 55 1
4299 2 2 1 1 71 1 1 1 1 1 71 2
4299 3 2 1 1 37 2 1 1 1 1 71 2
4300 2 1 1 2 71 1 1 2 1 1 71 1
4301 2 1 6 1 57 1 2 2 6 1 50 3
4301 3 1 6 1 23 2 2 2 6 1 50 3
4301 4 1 6 1 13 11 2 2 6 1 50 3
4302 2 1 8 1 57 1 1 2 8 1 42 3
4302 3 1 8 1 11 2 1 2 8 1 42 3
4302 4 2 8 1 8 2 1 2 8 1 42 3
4303 2 1 1 1 35 11 2 1 1 1 34 1
4304 2 1 8 1 36 1 2 2 6 1 39 2
4304 3 2 9 1 7 7 2 2 6 1 39 2
4305 2 2 1 1 58 1 1 1 1 1 47 2
4305 3 2 1 1 17 12 1 1 1 1 47 2
4306 2 2 1 1 9 10 1 2 7 2 34 3
4306 3 1 1 2 3 11 1 2 7 2 34 3
4306 4 2 1 2 8 4 1 2 7 2 34 3
4307 2 2 1 1 70 1 1 1 1 1 74 1
4308 2 2 1 1 63 1 1 1 1 1 62 1
4309 2 2 1 1 60 1 1 1 1 1 50 1
4310 2 2 1 1 52 1 1 1 1 1 69 1
4311 2 2 1 1 88 1 1 1 1 1 55 1
4312 2 1 1 1 66 1 1 2 1 1 67 1
4313 2 1 1 1 13 2 1 1 1 1 90 1
4314 2 2 1 1 61 1 1 1 1 1 64 1
4315 2 2 1 1 70 1 1 1 1 1 72 1
4316 2 2 1 1 42 1 1 1 1 1 47 3
4316 3 2 1 1 19 2 1 1 1 1 47 3
4316 4 1 1 1 17 2 1 1 1 1 47 3
4317 2 1 1 1 51 1 1 2 1 1 35 3
4317 3 1 1 1 18 2 1 2 1 1 35 3
4317 4 2 1 1 13 4 1 2 1 1 35 3
4318 2 2 1 1 20 2 2 2 1 1 56 1
4319 2 2 1 1 41 1 1 1 1 1 51 2
4319 3 2 1 1 20 2 1 1 1 1 51 2
4320 2 2 1 1 53 11 2 1 1 1 52 1
4321 2 2 3 1 68 1 1 1 1 1 62 1
4322 2 1 1 1 85 1 1 2 1 1 80 2
4322 3 2 1 1 68 2 1 2 1 1 80 2
4323 2 2 1 2 47 1 1 1 7 2 52 3
4323 3 1 1 2 14 2 1 1 7 2 52 3
4323 4 2 1 2 9 2 1 1 7 2 52 3
4324 2 2 3 1 16 3 1 1 3 1 59 1
4325 2 1 1 1 75 1 1 2 1 1 71 1
4326 2 1 1 1 57 1 1 2 8 1 57 3
4326 3 2 8 1 18 3 1 2 8 1 57 3
4326 4 2 1 1 9 7 1 2 8 1 57 3
4327 2 1 1 5 79 1 1 2 1 1 59 1
4328 2 1 6 1 75 1 2 2 6 1 35 3
4328 3 2 8 1 13 2 2 2 6 1 35 3
4328 4 1 8 1 5 2 2 2 6 1 35 3
4329 2 2 1 1 60 1 1 1 1 1 66 2
4329 3 1 1 1 24 2 1 1 1 1 66 2
4330 2 1 1 1 40 1 1 2 1 1 43 3
4330 3 2 1 1 2 2 1 2 1 1 43 3
4330 4 1 1 1 2 7 1 2 1 1 43 3
4331 2 2 1 1 51 2 1 1 1 1 80 1
4332 2 2 6 1 57 3 1 1 6 1 69 2
4332 3 2 2 1 23 3 1 1 6 1 69 2
4333 2 1 6 1 30 1 1 2 1 1 41 3
4333 3 1 1 1 6 2 1 2 1 1 41 3
4333 4 2 1 1 20 2 1 2 1 1 41 3
4334 2 1 2 1 23 1 2 2 2 1 29 2
4334 3 2 2 1 1 2 2 2 2 1 29 2
4335 2 2 1 1 47 1 1 1 1 1 44 1
4336 2 2 1 1 42 1 1 1 8 1 52 3
4336 3 2 1 1 20 2 1 1 8 1 52 3
4336 4 1 1 1 18 2 1 1 8 1 52 3
4337 2 1 1 2 80 11 1 2 1 1 72 2
4337 3 1 1 1 71 11 1 2 1 1 72 2
4338 2 2 2 1 48 1 1 1 2 1 69 2
4338 3 2 2 1 15 2 1 1 2 1 69 2
4339 2 2 1 1 47 1 1 1 1 1 53 2
4339 3 1 1 1 19 2 1 1 1 1 53 2
4340 2 1 1 1 27 2 2 2 1 1 48 2
4340 3 1 1 1 47 12 2 2 1 1 48 2
4341 2 2 1 4 3 2 2 1 1 1 31 1
4342 2 1 1 1 8 2 1 1 1 1 38 2
4342 3 2 1 1 30 11 1 1 1 1 38 2
4343 2 2 8 1 53 1 1 1 1 1 36 2
4343 3 2 1 1 36 11 1 1 1 1 36 2
4344 2 1 1 1 33 1 2 2 1 1 28 3
4344 3 2 1 1 9 2 2 2 1 1 28 3
4344 4 1 1 1 18 2 2 2 1 1 28 3
4345 2 2 1 1 58 1 1 1 1 1 59 1
4346 2 1 1 1 19 2 1 2 1 1 44 3
4346 3 1 1 1 16 2 1 2 1 1 44 3
4346 4 1 1 1 47 1 1 2 1 1 44 3
4347 2 2 1 1 52 1 1 1 1 1 86 1
4348 2 2 1 1 67 1 2 1 1 1 69 1
4349 2 1 1 1 29 1 2 2 1 1 30 1
4350 2 2 1 1 69 1 1 1 1 1 68 1
4351 2 1 2 1 70 1 1 2 2 1 57 2
4351 3 1 2 1 24 2 1 2 2 1 57 2
4352 2 2 1 1 68 1 1 1 1 1 64 1
4353 2 2 1 1 68 1 1 1 1 1 84 1
4354 2 2 1 1 35 1 2 1 1 1 45 3
4354 3 2 1 1 25 2 2 1 1 1 45 3
4354 4 1 1 1 5 2 2 1 1 1 45 3
4355 2 2 1 2 38 1 2 1 1 2 43 3
4355 3 2 7 2 9 2 2 1 1 2 43 3
4355 4 2 1 2 19 4 2 1 1 2 43 3
4356 2 2 1 1 34 1 1 1 1 1 79 1
4357 2 1 1 3 42 1 1 2 1 1 42 3
4357 3 1 1 3 3 2 1 2 1 1 42 3
4357 4 1 1 1 1 2 1 2 1 1 42 3
4358 2 2 1 1 49 2 1 1 1 1 76 1
4359 2 2 6 1 61 1 1 1 6 1 63 2
4359 3 2 6 1 20 2 1 1 6 1 63 2
4360 2 2 1 2 60 1 2 1 1 2 63 2
4360 3 1 1 2 44 11 2 1 1 2 63 2
4361 2 1 2 1 48 1 1 2 2 1 49 3
4361 3 2 2 1 34 10 1 2 2 1 49 3
4361 4 1 2 1 6 2 1 2 2 1 49 3
4362 2 1 1 1 54 2 1 2 1 1 76 1
4363 2 2 1 1 23 7 1 2 1 1 63 1
4364 2 2 8 4 5 2 2 2 2 1 24 1
4365 2 1 1 1 46 11 2 1 1 1 64 1
4366 2 1 1 1 54 1 1 2 1 1 50 1
4367 2 1 1 1 60 1 1 2 1 1 46 3
4367 3 2 1 1 5 2 1 2 1 1 46 3
4367 4 1 1 1 2 2 1 2 1 1 46 3
4368 2 1 1 1 12 2 2 2 1 1 42 2
4368 3 1 1 1 6 2 2 2 1 1 42 2
4369 2 1 1 1 33 1 1 2 1 1 33 2
4369 3 1 1 1 2 2 1 2 1 1 33 2
4370 2 2 1 1 78 1 1 1 1 1 61 1
4371 2 2 1 1 63 5 1 2 1 1 55 1
4372 2 1 1 1 9 3 2 1 1 1 49 1
4373 2 2 1 5 23 1 2 1 7 1 29 1
4374 2 2 1 3 64 1 1 1 1 1 71 1
4375 2 1 2 1 35 1 2 2 1 1 50 1
4376 2 2 1 1 56 1 1 1 1 1 57 1
4377 2 2 1 1 58 2 1 2 1 1 83 3
4377 3 2 1 1 50 2 1 2 1 1 83 3
4377 4 2 1 1 44 9 1 2 1 1 83 3
4378 2 1 7 3 26 2 1 1 2 3 70 2
4378 3 2 7 5 24 1 1 1 2 3 70 2
4379 2 1 1 1 6 4 2 1 1 1 24 2
4379 3 2 1 1 23 11 2 1 1 1 24 2
4380 2 1 1 1 56 1 1 2 1 1 48 3
4380 3 1 1 1 26 2 1 2 1 1 48 3
4380 4 2 1 1 17 2 1 2 1 1 48 3
4381 2 2 1 1 57 1 1 1 1 1 57 3
4381 3 1 1 2 19 2 1 1 1 1 57 3
4381 4 2 1 2 15 2 1 1 1 1 57 3
4382 2 2 1 1 60 1 1 1 1 1 60 1
4383 2 1 1 1 4 2 1 1 8 1 33 2
4383 3 2 1 1 95 6 1 1 8 1 33 2
4384 2 1 1 1 53 1 1 2 1 1 60 1
4385 2 1 2 1 57 11 1 2 2 1 50 1
4386 2 1 3 1 49 1 1 2 1 1 50 2
4386 3 2 1 1 85 6 1 2 1 1 50 2
4387 2 1 1 2 53 1 1 2 1 2 49 3
4387 3 1 1 2 18 2 1 2 1 2 49 3
4387 4 1 1 2 1 7 1 2 1 2 49 3
4388 2 1 1 1 30 11 2 2 1 1 28 2
4388 3 2 1 1 28 11 2 2 1 1 28 2
4389 2 2 1 1 38 1 1 1 1 1 41 1
4390 2 2 7 1 25 1 1 1 1 5 47 3
4390 3 1 1 5 15 2 1 1 1 5 47 3
4390 4 1 1 5 15 2 1 1 1 5 47 3
4391 2 2 1 1 68 1 1 1 1 1 74 1
4392 2 2 1 2 36 1 2 1 1 2 39 3
4392 3 1 1 2 74 6 2 1 1 2 39 3
4392 4 1 7 2 13 2 2 1 1 2 39 3
4393 2 2 2 1 86 1 1 1 2 1 55 2
4393 3 1 9 1 41 4 1 1 2 1 55 2
4394 2 2 1 1 62 1 1 1 1 1 77 3
4394 3 2 1 1 58 2 1 1 1 1 77 3
4394 4 1 1 1 52 9 1 1 1 1 77 3
4395 2 1 1 1 21 1 2 2 1 1 23 1
4396 2 1 1 1 61 1 1 2 1 1 56 1
4397 2 1 1 1 58 1 1 2 1 1 63 1
4398 2 2 1 2 31 1 2 1 1 1 42 1
4399 2 2 1 1 64 1 1 1 1 1 69 1
4400 2 2 5 1 60 1 1 1 5 1 89 1
4401 2 2 1 1 52 1 1 1 1 1 57 3
4401 3 1 1 1 28 2 1 1 1 1 57 3
4401 4 2 1 1 22 2 1 1 1 1 57 3
4402 2 1 4 1 23 11 2 1 4 1 20 2
4402 3 1 2 1 20 11 2 1 4 1 20 2
4403 2 2 1 1 50 1 1 1 1 1 47 1
4404 2 1 1 1 67 11 1 1 1 1 60 1
4405 2 2 3 1 60 6 1 1 2 1 41 1
4406 2 2 2 1 54 1 1 1 2 1 69 2
4406 3 2 2 1 94 8 1 1 2 1 69 2
4407 2 1 1 1 62 1 1 2 1 1 57 1
4408 2 1 1 1 44 1 2 2 1 1 33 2
4408 3 2 1 1 8 2 2 2 1 1 33 2
4409 2 2 1 1 18 1 1 1 1 1 53 1
4410 2 2 9 1 51 1 1 1 1 1 67 1
4411 2 1 1 1 32 1 1 2 1 1 27 2
4411 3 2 1 1 1 2 1 2 1 1 27 2
4412 2 2 1 2 33 1 2 1 1 2 34 1
4413 2 2 1 1 54 1 1 1 1 1 56 2
4413 3 1 1 1 25 2 1 1 1 1 56 2
4414 2 2 1 1 55 1 1 1 1 1 30 2
4414 3 2 1 1 3 11 1 1 1 1 30 2
4415 2 2 1 1 75 1 2 1 1 1 82 1
4416 2 2 1 1 65 1 1 1 1 1 71 2
4416 3 1 1 1 20 2 1 1 1 1 71 2
4417 2 1 1 1 54 10 1 1 1 1 75 1
4418 2 2 2 1 81 1 1 1 4 1 84 1
4419 2 2 1 1 51 1 1 1 1 1 49 1
4420 2 2 1 1 35 1 1 1 1 2 44 3
4420 3 1 1 1 17 2 1 1 1 2 44 3
4420 4 2 1 1 17 2 1 1 1 2 44 3
4421 2 1 1 1 11 2 1 2 1 1 33 3
4421 3 2 1 1 9 2 1 2 1 1 33 3
4421 4 1 3 1 33 11 1 2 1 1 33 3
4422 2 1 1 1 74 1 1 2 1 1 69 1
4423 2 2 1 1 18 2 1 2 1 1 42 2
4423 3 1 1 1 10 2 1 2 1 1 42 2
4424 2 1 1 1 21 1 2 2 1 1 23 1
4425 2 2 1 1 24 2 2 2 2 3 58 1
4426 2 2 1 1 70 1 1 1 1 1 71 1
4427 2 2 1 2 24 1 2 1 1 2 31 1
4428 2 2 1 1 89 1 1 1 1 1 72 1
4429 2 2 1 1 82 1 1 1 1 1 60 1
4430 2 2 1 1 52 1 1 1 1 1 53 3
4430 3 1 1 1 17 2 1 1 1 1 53 3
4430 4 2 1 1 19 2 1 1 1 1 53 3
4431 2 1 1 1 47 1 1 2 1 1 45 1
4432 2 2 1 1 55 1 1 1 1 2 59 2
4432 3 2 1 1 24 2 1 1 1 2 59 2
4433 2 2 7 1 30 1 2 1 7 1 30 2
4433 3 2 7 1 3 2 2 1 7 1 30 2
4434 2 2 1 1 74 1 1 1 1 1 63 1
4435 2 2 1 1 17 1 1 1 1 1 49 3
4435 3 1 1 1 8 2 1 1 1 1 49 3
4435 4 1 1 1 8 12 1 1 1 1 49 3
4436 2 2 1 5 31 1 1 1 1 5 40 1
4437 2 2 1 1 23 2 1 2 1 1 55 2
4437 3 2 1 1 21 2 1 2 1 1 55 2
4438 2 2 1 1 65 1 1 1 1 1 89 1
4439 2 2 7 2 57 11 1 1 7 2 53 2
4439 3 2 7 2 18 2 1 1 7 2 53 2
4440 2 1 1 1 48 1 1 2 1 1 30 1
4441 2 1 1 1 33 1 1 2 1 1 46 2
4441 3 2 1 1 18 2 1 2 1 1 46 2
4442 2 1 1 1 62 1 1 2 1 1 75 1
4443 2 2 1 1 34 1 1 1 1 1 57 1
4444 2 2 1 1 72 1 1 1 1 1 73 1
4445 2 1 1 1 61 1 1 2 1 1 58 1
4446 2 1 1 1 59 1 1 2 1 1 56 1
4447 2 2 1 1 63 1 1 1 1 1 61 1
4448 2 1 1 1 50 1 1 2 1 1 37 2
4448 3 2 1 1 16 2 1 2 1 1 37 2
4449 2 2 1 1 40 1 1 1 1 1 54 2
4449 3 2 1 1 8 2 1 1 1 1 54 2
4450 2 2 1 1 60 1 1 1 1 1 71 1
4451 2 1 1 1 29 11 2 2 1 1 31 1
4452 2 1 1 1 66 1 1 2 1 1 65 1
4453 2 2 1 1 58 1 1 1 1 1 62 1
4454 2 2 1 1 57 1 1 1 1 1 52 3
4454 3 1 1 1 3 2 1 1 1 1 52 3
4454 4 1 1 1 3 2 1 1 1 1 52 3
4455 2 1 1 1 55 2 1 2 1 1 86 1
4456 2 1 1 1 21 11 2 2 1 1 21 1
4457 2 2 1 2 68 1 1 1 1 2 64 2
4457 3 2 1 2 37 2 1 1 1 2 64 2
4458 2 2 1 1 47 1 1 1 1 1 46 2
4458 3 1 1 1 14 2 1 1 1 1 46 2
4459 2 2 1 1 73 1 1 1 1 1 71 1
4460 2 1 1 1 28 2 1 2 1 1 58 1
4461 2 2 1 1 46 1 1 1 1 1 61 3
4461 3 2 1 1 19 4 1 1 1 1 61 3
4461 4 1 1 1 16 4 1 1 1 1 61 3
4462 2 2 1 2 6 2 2 1 1 2 27 2
4462 3 2 1 2 3 2 2 1 1 2 27 2
4463 2 2 1 1 62 1 2 1 1 1 64 2
4463 3 1 1 1 32 2 2 1 1 1 64 2
4464 2 2 1 1 54 1 1 1 1 1 54 1
4465 2 1 1 1 27 1 1 2 1 1 22 1
4466 2 2 1 1 27 11 2 1 8 1 32 1
4467 2 2 1 4 23 1 1 1 1 4 68 2
4467 3 1 1 4 33 2 1 1 1 4 68 2
4468 2 2 1 4 7 2 1 1 1 1 59 2
4468 3 1 1 4 18 2 1 1 1 1 59 2
4469 2 1 1 1 70 1 1 2 1 1 66 1
4470 2 2 1 1 27 1 1 1 1 1 48 3
4470 3 2 1 1 26 2 1 1 1 1 48 3
4470 4 1 1 1 17 2 1 1 1 1 48 3
4471 2 2 1 1 55 2 1 2 1 1 76 1
4472 2 2 1 1 53 1 1 1 1 1 58 1
4473 2 2 1 1 52 1 1 1 1 1 39 3
4473 3 2 1 1 10 2 1 1 1 1 39 3
4473 4 2 1 1 6 2 1 1 1 1 39 3
4474 2 1 1 1 53 11 2 2 1 1 37 1
4475 2 1 1 1 61 1 1 2 1 1 55 2
4475 3 2 1 1 17 7 1 2 1 1 55 2
4476 2 1 1 2 39 2 2 2 7 2 55 1
4477 2 2 1 1 69 1 1 1 1 1 69 1
4478 2 2 1 1 63 2 1 2 1 1 81 1
4479 2 2 1 1 68 1 2 1 1 1 75 1
4480 2 2 1 1 58 1 1 1 1 1 59 1
4481 2 2 6 1 55 1 1 1 6 1 66 3
4481 3 1 6 5 26 2 1 1 6 1 66 3
4481 4 1 6 5 26 2 1 1 6 1 66 3
4482 2 2 1 1 45 2 1 2 1 1 53 2
4482 3 1 1 5 80 1 1 2 1 1 53 2
4483 2 2 6 1 54 1 1 1 2 1 43 3
4483 3 1 8 1 11 2 1 1 2 1 43 3
4483 4 1 8 1 16 2 1 1 2 1 43 3
4484 2 1 8 3 56 1 1 2 1 5 58 3
4484 3 1 8 3 30 2 1 2 1 5 58 3
4484 4 1 8 5 20 7 1 2 1 5 58 3
4485 2 2 1 1 70 1 2 1 1 1 65 1
4486 2 2 1 1 42 1 1 1 1 1 50 3
4486 3 2 1 1 28 2 1 1 1 1 50 3
4486 4 1 1 1 14 2 1 1 1 1 50 3
